height,weight,collage,born,birth_city,birth_state,year_start,year_end,Year,Age,G,GS,MP,PER,ORB%,DRB%,TRB%,ORB,DRB,TRB,PTS,NBA_Years,SevereInjury,total_years
"(203, 215]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(29, 35]",76.0,76.0,1948.0,8.2,1.9,12.3,7.1,32.0,202.0,234.0,454.0,"(5, 11]",2,"(11, 14]"
"(203, 215]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(29, 35]",9.0,0.0,198.0,16.9,3.3,13.5,8.3,6.0,24.0,30.0,76.0,"(11, 17]",3,"(11, 14]"
"(203, 215]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2015, 2021]","(29, 35]",77.0,44.0,1462.0,6.3,2.6,9.0,5.8,32.0,115.0,147.0,221.0,"(11, 17]",1,"(11, 14]"
"(191, 203]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",22.0,1.0,318.0,6.7,7.0,11.9,9.6,18.0,33.0,51.0,80.0,"(-1, 5]",1,"(-1, 2]"
"(191, 203]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",7.0,0.0,29.0,7.2,18.0,20.1,19.1,4.0,5.0,9.0,10.0,"(-1, 5]",2,"(-1, 2]"
"(203, 215]","(107, 119]",*,"(1991, 1997]",*,*,*,*,"(2009, 2015]","(17, 23]",19.0,0.0,276.0,17.1,11.6,15.0,13.4,28.0,37.0,65.0,104.0,"(-1, 5]",1,"(2, 5]"
"(203, 215]","(107, 119]",*,"(1991, 1997]",*,*,*,*,"(2009, 2015]","(17, 23]",76.0,71.0,2078.0,19.1,9.2,18.5,14.1,162.0,366.0,528.0,921.0,"(-1, 5]",2,"(2, 5]"
"(203, 215]","(107, 119]",*,"(1991, 1997]",*,*,*,*,"(2009, 2015]","(17, 23]",33.0,24.0,889.0,18.3,9.7,17.6,13.7,78.0,142.0,220.0,386.0,"(-1, 5]",2,"(2, 5]"
"(203, 215]","(107, 119]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(23, 29]",50.0,11.0,1044.0,13.5,6.5,15.9,11.1,62.0,149.0,211.0,434.0,"(-1, 5]",2,"(2, 5]"
"(203, 215]","(107, 119]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(23, 29]",51.0,12.0,1264.0,16.2,5.4,20.0,12.6,65.0,238.0,303.0,584.0,"(-1, 5]",2,"(2, 5]"
"(191, 203]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",73.0,2.0,1239.0,10.4,3.3,10.6,6.9,35.0,109.0,144.0,467.0,"(-1, 5]",2,"(2, 5]"
"(191, 203]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",81.0,62.0,2159.0,12.0,2.3,11.3,6.8,43.0,209.0,252.0,879.0,"(-1, 5]",1,"(2, 5]"
"(191, 203]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",82.0,61.0,2092.0,11.2,1.8,10.7,6.2,32.0,194.0,226.0,807.0,"(-1, 5]",2,"(2, 5]"
"(191, 203]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",73.0,7.0,1747.0,12.9,1.4,10.6,6.1,21.0,164.0,185.0,720.0,"(-1, 5]",2,"(2, 5]"
"(191, 203]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",54.0,0.0,1207.0,14.9,1.3,11.7,6.5,14.0,125.0,139.0,559.0,"(-1, 5]",2,"(2, 5]"
"(191, 203]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",78.0,9.0,1764.0,11.5,2.9,20.6,11.4,46.0,302.0,348.0,656.0,"(-1, 5]",1,"(2, 5]"
"(191, 203]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",11.0,0.0,84.0,8.6,1.3,18.9,10.1,1.0,14.0,15.0,39.0,"(-1, 5]",2,"(2, 5]"
"(191, 203]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",12.0,0.0,181.0,6.2,1.3,16.8,9.0,2.0,26.0,28.0,54.0,"(-1, 5]",2,"(2, 5]"
"(191, 203]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",24.0,0.0,318.0,12.3,1.5,14.4,8.2,4.0,40.0,44.0,110.0,"(-1, 5]",1,"(2, 5]"
"(179, 191]","(83, 95]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(17, 23]",39.0,0.0,311.0,5.0,8.1,13.5,10.8,24.0,39.0,63.0,72.0,"(-1, 5]",1,"(-1, 2]"
"(179, 191]","(83, 95]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(17, 23]",74.0,0.0,1263.0,10.8,3.6,16.3,10.0,40.0,187.0,227.0,410.0,"(-1, 5]",1,"(-1, 2]"
"(191, 203]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",82.0,82.0,2348.0,9.8,3.8,14.8,9.5,76.0,311.0,387.0,489.0,"(-1, 5]",1,"(8, 11]"
"(191, 203]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",79.0,79.0,2049.0,10.4,3.8,15.5,9.9,65.0,281.0,346.0,401.0,"(-1, 5]",1,"(8, 11]"
"(191, 203]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",42.0,42.0,914.0,9.8,2.8,12.5,8.0,21.0,107.0,128.0,203.0,"(-1, 5]",2,"(8, 11]"
"(191, 203]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",81.0,81.0,2229.0,12.8,3.2,12.4,8.2,58.0,259.0,317.0,613.0,"(5, 11]",2,"(8, 11]"
"(191, 203]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",61.0,61.0,1584.0,10.4,3.7,11.5,7.8,50.0,170.0,220.0,383.0,"(5, 11]",1,"(8, 11]"
"(191, 203]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(29, 35]",52.0,7.0,976.0,13.8,6.4,19.3,13.1,53.0,170.0,223.0,278.0,"(5, 11]",3,"(8, 11]"
"(191, 203]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2015, 2021]","(29, 35]",75.0,11.0,1758.0,12.4,3.3,17.1,10.4,52.0,282.0,334.0,480.0,"(5, 11]",2,"(8, 11]"
"(191, 203]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2015, 2021]","(29, 35]",62.0,42.0,1596.0,11.9,3.8,14.7,9.3,54.0,216.0,270.0,444.0,"(5, 11]",2,"(8, 11]"
"(191, 203]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",67.0,45.0,2145.0,14.0,7.0,12.3,9.6,130.0,220.0,350.0,926.0,"(-1, 5]",1,"(8, 11]"
"(191, 203]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",82.0,1.0,2135.0,18.4,8.3,15.2,11.7,153.0,281.0,434.0,1045.0,"(-1, 5]",1,"(8, 11]"
"(191, 203]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",63.0,1.0,1755.0,18.9,8.6,12.0,10.3,137.0,188.0,325.0,808.0,"(-1, 5]",2,"(8, 11]"
"(191, 203]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",76.0,76.0,2629.0,18.2,7.6,17.2,12.3,182.0,389.0,571.0,1127.0,"(-1, 5]",2,"(8, 11]"
"(191, 203]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",79.0,78.0,2718.0,16.6,6.3,12.8,9.5,166.0,310.0,476.0,1417.0,"(5, 11]",1,"(8, 11]"
"(191, 203]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",76.0,68.0,2434.0,15.7,5.8,13.5,9.6,127.0,284.0,411.0,1071.0,"(5, 11]",1,"(8, 11]"
"(191, 203]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",73.0,73.0,2407.0,17.5,8.1,23.0,15.4,176.0,484.0,660.0,1102.0,"(5, 11]",1,"(8, 11]"
"(191, 203]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",74.0,74.0,2237.0,14.9,6.7,15.8,11.3,131.0,318.0,449.0,814.0,"(5, 11]",1,"(8, 11]"
"(191, 203]","(83, 95]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(17, 23]",2.0,0.0,6.0,32.9,0.0,17.9,9.1,0.0,1.0,1.0,6.0,"(-1, 5]",1,"(-1, 2]"
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",70.0,0.0,1056.0,10.9,13.0,21.3,17.1,122.0,193.0,315.0,333.0,"(-1, 5]",1,"(2, 5]"
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",70.0,0.0,873.0,14.1,13.1,24.6,18.9,105.0,202.0,307.0,339.0,"(-1, 5]",2,"(2, 5]"
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",22.0,0.0,407.0,19.3,15.8,30.2,22.6,62.0,108.0,170.0,193.0,"(-1, 5]",2,"(2, 5]"
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",71.0,7.0,917.0,14.5,16.4,27.8,22.0,136.0,223.0,359.0,307.0,"(-1, 5]",1,"(2, 5]"
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",48.0,1.0,560.0,17.3,15.8,28.1,21.8,84.0,139.0,223.0,241.0,"(-1, 5]",1,"(2, 5]"
"(215, 227]","(95, 107]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(17, 23]",57.0,34.0,562.0,14.0,8.4,15.2,11.8,40.0,74.0,114.0,226.0,"(-1, 5]",1,"(-1, 2]"
"(203, 215]","(107, 119]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",60.0,6.0,738.0,16.0,11.6,19.8,15.8,72.0,129.0,201.0,278.0,"(-1, 5]",2,"(5, 8]"
"(203, 215]","(107, 119]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",59.0,2.0,1121.0,20.5,9.7,21.4,15.7,93.0,213.0,306.0,549.0,"(-1, 5]",2,"(5, 8]"
"(203, 215]","(107, 119]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",81.0,58.0,1997.0,18.7,8.8,20.3,14.9,144.0,371.0,515.0,838.0,"(-1, 5]",1,"(5, 8]"
"(203, 215]","(107, 119]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",59.0,50.0,1271.0,16.5,11.4,20.5,16.1,123.0,240.0,363.0,483.0,"(-1, 5]",2,"(5, 8]"
"(203, 215]","(107, 119]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(29, 35]",52.0,35.0,1030.0,18.9,10.2,17.4,13.9,91.0,161.0,252.0,428.0,"(-1, 5]",2,"(5, 8]"
"(203, 215]","(107, 119]",*,"(1979, 1985]",*,*,*,*,"(2015, 2021]","(29, 35]",36.0,2.0,579.0,13.7,8.7,13.8,11.3,45.0,75.0,120.0,201.0,"(-1, 5]",3,"(5, 8]"
"(203, 215]","(107, 119]",*,"(1979, 1985]",*,*,*,*,"(2015, 2021]","(29, 35]",8.0,0.0,76.0,15.0,11.6,20.3,15.9,8.0,14.0,22.0,39.0,"(5, 11]",2,"(5, 8]"
"(215, 227]","(107, 119]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",12.0,0.0,82.0,3.5,8.6,12.8,10.7,6.0,9.0,15.0,24.0,"(-1, 5]",1,"(-1, 2]"
"(179, 191]","(71, 83]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",11.0,3.0,239.0,8.1,2.6,10.2,6.3,6.0,22.0,28.0,57.0,"(-1, 5]",1,"(2, 5]"
"(179, 191]","(71, 83]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",51.0,2.0,741.0,13.9,3.8,12.8,8.2,26.0,84.0,110.0,261.0,"(-1, 5]",1,"(2, 5]"
"(179, 191]","(71, 83]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",65.0,35.0,1525.0,12.4,2.3,9.7,6.0,34.0,139.0,173.0,464.0,"(-1, 5]",2,"(2, 5]"
"(203, 215]","(107, 119]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",3.0,0.0,12.0,-6.1,0.0,9.3,4.7,0.0,1.0,1.0,3.0,"(-1, 5]",2,"(-1, 2]"
"(191, 203]","(83, 95]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(17, 23]",16.0,0.0,80.0,10.2,5.5,13.9,9.7,4.0,10.0,14.0,31.0,"(-1, 5]",2,"(-1, 2]"
"(203, 215]","(95, 107]",*,"(1973, 1979]",*,*,*,*,"(2009, 2015]","(29, 35]",18.0,1.0,285.0,15.1,5.3,11.1,8.2,13.0,28.0,41.0,135.0,"(11, 17]",1,"(11, 14]"
"(215, 227]","(119, 131]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",34.0,14.0,458.0,10.3,10.1,15.8,13.0,41.0,63.0,104.0,135.0,"(-1, 5]",2,"(5, 8]"
"(215, 227]","(119, 131]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",44.0,35.0,687.0,13.2,9.3,20.8,15.2,53.0,126.0,179.0,239.0,"(-1, 5]",2,"(5, 8]"
"(215, 227]","(119, 131]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",41.0,1.0,366.0,12.3,15.6,17.1,16.4,50.0,57.0,107.0,108.0,"(-1, 5]",2,"(5, 8]"
"(215, 227]","(119, 131]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",82.0,30.0,1770.0,16.7,10.4,21.9,16.1,171.0,357.0,528.0,770.0,"(-1, 5]",1,"(5, 8]"
"(215, 227]","(119, 131]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",46.0,45.0,1148.0,18.7,11.4,20.4,15.9,112.0,207.0,319.0,486.0,"(-1, 5]",2,"(5, 8]"
"(215, 227]","(119, 131]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",76.0,48.0,1326.0,14.6,9.5,19.2,14.4,110.0,227.0,337.0,475.0,"(-1, 5]",2,"(5, 8]"
"(215, 227]","(119, 131]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(29, 35]",54.0,52.0,1104.0,12.3,9.9,16.4,13.1,104.0,160.0,264.0,401.0,"(5, 11]",2,"(5, 8]"
"(191, 203]","(83, 95]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(17, 23]",69.0,19.0,1190.0,8.5,2.3,11.5,6.9,25.0,124.0,149.0,445.0,"(-1, 5]",1,"(-1, 2]"
"(191, 203]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",57.0,3.0,719.0,8.5,3.9,9.1,6.5,25.0,58.0,83.0,154.0,"(-1, 5]",2,"(-1, 2]"
"(179, 191]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",56.0,12.0,1087.0,14.9,4.1,7.2,5.6,40.0,68.0,108.0,481.0,"(-1, 5]",1,"(5, 8]"
"(179, 191]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",81.0,9.0,1971.0,15.2,3.7,10.5,7.1,65.0,179.0,244.0,856.0,"(-1, 5]",2,"(5, 8]"
"(179, 191]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",38.0,9.0,656.0,7.1,2.8,10.0,6.3,16.0,56.0,72.0,237.0,"(-1, 5]",2,"(5, 8]"
"(179, 191]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",49.0,0.0,913.0,12.3,2.9,8.2,5.6,23.0,67.0,90.0,399.0,"(-1, 5]",2,"(5, 8]"
"(179, 191]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",24.0,0.0,265.0,6.5,1.7,8.9,5.4,4.0,22.0,26.0,88.0,"(-1, 5]",2,"(5, 8]"
"(179, 191]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",12.0,0.0,177.0,11.2,1.3,12.8,7.1,2.0,20.0,22.0,51.0,"(-1, 5]",1,"(5, 8]"
"(179, 191]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",61.0,18.0,1262.0,14.7,2.1,10.7,6.3,25.0,118.0,143.0,531.0,"(5, 11]",1,"(5, 8]"
"(179, 191]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(29, 35]",24.0,0.0,394.0,10.6,3.7,14.3,8.9,13.0,48.0,61.0,117.0,"(5, 11]",1,"(5, 8]"
"(191, 203]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",54.0,8.0,889.0,14.2,7.4,12.5,10.0,52.0,93.0,145.0,330.0,"(-1, 5]",1,"(11, 14]"
"(191, 203]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",72.0,31.0,1494.0,18.3,5.5,9.9,7.7,70.0,123.0,193.0,643.0,"(5, 11]",2,"(11, 14]"
"(191, 203]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(29, 35]",58.0,57.0,1525.0,15.7,7.4,10.6,8.9,98.0,135.0,233.0,568.0,"(5, 11]",2,"(11, 14]"
"(191, 203]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(29, 35]",79.0,79.0,2109.0,13.2,6.6,13.8,10.2,121.0,242.0,363.0,705.0,"(5, 11]",2,"(11, 14]"
"(191, 203]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(29, 35]",55.0,28.0,1278.0,15.6,7.3,12.0,9.6,79.0,129.0,208.0,495.0,"(5, 11]",3,"(11, 14]"
"(191, 203]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(29, 35]",63.0,41.0,1648.0,14.6,7.2,12.2,9.7,103.0,177.0,280.0,539.0,"(5, 11]",2,"(11, 14]"
"(191, 203]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2015, 2021]","(29, 35]",64.0,57.0,1620.0,12.9,7.0,14.1,10.4,104.0,192.0,296.0,535.0,"(5, 11]",2,"(11, 14]"
"(191, 203]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2015, 2021]","(29, 35]",71.0,66.0,1914.0,13.3,9.6,13.8,11.7,166.0,225.0,391.0,643.0,"(11, 17]",3,"(11, 14]"
"(179, 191]","(71, 83]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",56.0,50.0,1728.0,16.4,0.5,8.5,4.6,7.0,128.0,135.0,894.0,"(5, 11]",1,"(14, 17]"
"(179, 191]","(71, 83]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",78.0,78.0,2528.0,20.4,1.4,9.3,5.5,30.0,208.0,238.0,1368.0,"(5, 11]",2,"(14, 17]"
"(179, 191]","(71, 83]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",60.0,60.0,1923.0,22.0,1.3,8.7,5.1,22.0,149.0,171.0,1095.0,"(5, 11]",2,"(14, 17]"
"(179, 191]","(71, 83]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(29, 35]",66.0,66.0,2174.0,23.0,1.0,9.1,5.3,18.0,180.0,198.0,1341.0,"(5, 11]",2,"(14, 17]"
"(179, 191]","(71, 83]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(29, 35]",68.0,68.0,1997.0,18.9,1.0,7.5,4.4,17.0,138.0,155.0,1134.0,"(11, 17]",2,"(14, 17]"
"(179, 191]","(71, 83]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(29, 35]",68.0,68.0,1953.0,15.9,0.9,6.5,3.7,15.0,114.0,129.0,976.0,"(11, 17]",2,"(14, 17]"
"(179, 191]","(71, 83]",*,"(1979, 1985]",*,*,*,*,"(2015, 2021]","(29, 35]",72.0,72.0,1980.0,16.2,1.0,8.8,5.1,17.0,159.0,176.0,857.0,"(11, 17]",2,"(14, 17]"
"(179, 191]","(71, 83]",*,"(1979, 1985]",*,*,*,*,"(2015, 2021]","(29, 35]",63.0,63.0,1587.0,13.0,0.7,7.3,4.0,9.0,104.0,113.0,638.0,"(11, 17]",3,"(14, 17]"
"(191, 203]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",77.0,12.0,1231.0,8.0,1.8,9.6,5.7,19.0,105.0,124.0,346.0,"(-1, 5]",1,"(2, 5]"
"(191, 203]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",72.0,22.0,1412.0,10.2,2.5,10.9,6.8,31.0,145.0,176.0,435.0,"(-1, 5]",1,"(2, 5]"
"(191, 203]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",64.0,33.0,1301.0,6.4,1.6,14.3,8.1,19.0,180.0,199.0,338.0,"(-1, 5]",1,"(2, 5]"
"(191, 203]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",80.0,80.0,2336.0,9.7,1.1,11.1,6.2,22.0,226.0,248.0,683.0,"(-1, 5]",2,"(2, 5]"
"(191, 203]","(83, 95]",*,"(1991, 1997]",*,*,*,*,"(2009, 2015]","(17, 23]",35.0,0.0,272.0,9.3,5.5,6.6,6.1,13.0,15.0,28.0,91.0,"(-1, 5]",1,"(2, 5]"
"(191, 203]","(83, 95]",*,"(1991, 1997]",*,*,*,*,"(2009, 2015]","(17, 23]",72.0,16.0,1765.0,12.9,4.1,10.1,7.0,69.0,159.0,228.0,939.0,"(-1, 5]",1,"(2, 5]"
"(191, 203]","(83, 95]",*,"(1991, 1997]",*,*,*,*,"(2009, 2015]","(17, 23]",30.0,15.0,895.0,14.9,2.5,8.1,5.2,22.0,64.0,86.0,507.0,"(-1, 5]",1,"(2, 5]"
"(191, 203]","(83, 95]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(17, 23]",8.0,3.0,144.0,1.8,1.5,14.9,7.9,2.0,19.0,21.0,67.0,"(-1, 5]",1,"(2, 5]"
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",19.0,0.0,93.0,8.5,11.4,17.9,14.6,9.0,14.0,23.0,30.0,"(-1, 5]",1,"(-1, 2]"
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",9.0,0.0,17.0,9.0,0.0,13.2,6.7,0.0,2.0,2.0,4.0,"(-1, 5]",2,"(-1, 2]"
"(191, 203]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",51.0,0.0,373.0,11.1,4.0,10.1,6.9,13.0,31.0,44.0,140.0,"(-1, 5]",1,"(-1, 2]"
"(191, 203]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",5.0,0.0,18.0,1.1,6.4,0.0,3.1,1.0,0.0,1.0,6.0,"(-1, 5]",1,"(-1, 2]"
"(191, 203]","(83, 95]",*,"(1973, 1979]",*,*,*,*,"(2009, 2015]","(29, 35]",30.0,24.0,673.0,12.2,3.7,12.4,7.9,22.0,72.0,94.0,245.0,"(11, 17]",1,"(11, 14]"
"(191, 203]","(83, 95]",*,"(1973, 1979]",*,*,*,*,"(2009, 2015]","(29, 35]",72.0,39.0,1686.0,14.9,3.4,15.4,9.1,49.0,202.0,251.0,574.0,"(11, 17]",2,"(11, 14]"
"(191, 203]","(83, 95]",*,"(1973, 1979]",*,*,*,*,"(2009, 2015]","(29, 35]",52.0,0.0,837.0,13.6,3.3,18.2,10.8,23.0,131.0,154.0,273.0,"(11, 17]",2,"(11, 14]"
"(179, 191]","(71, 83]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",9.0,0.0,51.0,7.6,0.0,6.8,3.4,0.0,3.0,3.0,6.0,"(-1, 5]",1,"(2, 5]"
"(191, 203]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",10.0,0.0,45.0,14.6,15.7,8.0,11.9,6.0,3.0,9.0,14.0,"(-1, 5]",1,"(-1, 2]"
"(203, 215]","(83, 95]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",34.0,6.0,730.0,13.3,5.3,14.3,9.8,33.0,88.0,121.0,309.0,"(5, 11]",1,"(8, 11]"
"(203, 215]","(83, 95]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",82.0,55.0,2358.0,8.8,2.6,14.0,8.1,54.0,271.0,325.0,756.0,"(5, 11]",1,"(8, 11]"
"(203, 215]","(83, 95]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",39.0,5.0,500.0,9.6,4.0,9.7,6.7,19.0,42.0,61.0,167.0,"(5, 11]",1,"(8, 11]"
"(203, 215]","(83, 95]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",38.0,2.0,444.0,13.0,4.3,11.7,7.9,17.0,44.0,61.0,200.0,"(5, 11]",1,"(8, 11]"
"(203, 215]","(83, 95]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",63.0,4.0,1065.0,10.4,3.8,14.2,8.9,36.0,132.0,168.0,343.0,"(5, 11]",1,"(8, 11]"
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",51.0,1.0,672.0,8.5,5.2,13.3,9.1,31.0,75.0,106.0,199.0,"(-1, 5]",3,"(-1, 2]"
"(191, 203]","(83, 95]",*,"(1973, 1979]",*,*,*,*,"(2009, 2015]","(29, 35]",52.0,31.0,1106.0,6.5,5.6,10.5,7.9,56.0,96.0,152.0,232.0,"(5, 11]",1,"(5, 8]"
"(191, 203]","(95, 107]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(17, 23]",27.0,1.0,189.0,10.6,2.9,10.0,6.4,5.0,17.0,22.0,57.0,"(-1, 5]",1,"(-1, 2]"
"(191, 203]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",72.0,71.0,2629.0,13.3,3.3,14.7,8.8,78.0,325.0,403.0,1072.0,"(-1, 5]",1,"(11, 14]"
"(191, 203]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",75.0,75.0,2600.0,11.3,2.8,16.4,9.5,61.0,347.0,408.0,826.0,"(5, 11]",1,"(11, 14]"
"(191, 203]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",41.0,41.0,1350.0,14.2,3.7,15.1,9.5,41.0,174.0,215.0,444.0,"(5, 11]",1,"(11, 14]"
