height,weight,college,born,birth_city,birth_state,year_start,year_end,Year,Age,G,GS,MP,PER,ORB%,DRB%,TRB%,ORB,DRB,TRB,PTS,NBA_Years,SevereInjury
196,95,*,1985,*,*,*,*,2010,24,69.0,37.0,2018.0,14.0,3.3,11.1,7.1,61.0,198.0,259.0,899.0,1,1
196,95,*,1985,*,*,*,*,2011,25,58.0,47.0,1856.0,12.1,2.3,8.8,5.5,37.0,135.0,172.0,764.0,2,1
196,95,*,1985,*,*,*,*,2012,26,62.0,18.0,1636.0,13.1,2.1,7.0,4.5,31.0,96.0,127.0,747.0,3,1
196,95,*,1985,*,*,*,*,2013,27,24.0,1.0,301.0,12.3,3.9,6.0,4.9,10.0,16.0,26.0,125.0,4,2
196,95,*,1985,*,*,*,*,2014,28,76.0,9.0,1426.0,13.9,2.3,9.2,5.7,29.0,111.0,140.0,636.0,5,2
196,95,*,1985,*,*,*,*,2015,29,74.0,0.0,1806.0,14.8,2.4,9.1,5.8,40.0,155.0,195.0,790.0,6,2
196,95,*,1985,*,*,*,*,2016,30,68.0,6.0,926.0,10.7,1.2,5.8,3.6,10.0,52.0,62.0,380.0,7,1
196,95,*,1985,*,*,*,*,2017,31,49.0,7.0,714.0,10.0,1.9,2.9,2.4,12.0,19.0,31.0,271.0,8,1
208,92,*,1989,*,*,*,*,2010,20,33.0,8.0,749.0,18.7,10.7,21.4,16.0,73.0,142.0,215.0,384.0,1,1
208,92,*,1989,*,*,*,*,2011,21,17.0,0.0,127.0,7.6,9.8,26.3,18.0,11.0,29.0,40.0,35.0,2,2
208,92,*,1989,*,*,*,*,2012,22,34.0,5.0,517.0,17.6,9.0,17.5,13.2,42.0,81.0,123.0,252.0,3,1
208,92,*,1989,*,*,*,*,2013,23,39.0,0.0,329.0,15.6,10.1,22.1,16.2,29.0,66.0,95.0,143.0,4,2
208,92,*,1989,*,*,*,*,2014,24,43.0,5.0,527.0,12.2,4.1,21.0,12.5,20.0,102.0,122.0,206.0,5,2
203,108,*,1985,*,*,*,*,2010,24,46.0,29.0,1427.0,13.6,6.5,18.7,12.5,84.0,236.0,320.0,539.0,1,1
203,108,*,1985,*,*,*,*,2011,25,65.0,4.0,1362.0,13.3,7.3,17.0,12.0,92.0,203.0,295.0,434.0,2,1
203,108,*,1985,*,*,*,*,2012,26,51.0,0.0,882.0,8.3,6.2,13.0,9.6,50.0,103.0,153.0,208.0,3,2
203,108,*,1985,*,*,*,*,2013,27,62.0,11.0,963.0,8.4,3.7,14.5,9.2,31.0,124.0,155.0,253.0,4,1
203,108,*,1985,*,*,*,*,2014,28,64.0,9.0,1298.0,11.0,2.9,11.8,7.3,33.0,135.0,168.0,393.0,5,1
203,108,*,1985,*,*,*,*,2015,29,76.0,11.0,1432.0,11.1,3.7,14.5,9.0,51.0,185.0,236.0,482.0,6,1
203,108,*,1985,*,*,*,*,2016,30,72.0,5.0,1341.0,10.2,3.1,16.1,9.3,39.0,190.0,229.0,383.0,7,2
203,108,*,1985,*,*,*,*,2017,31,65.0,9.0,1477.0,11.1,4.0,14.5,9.3,51.0,188.0,239.0,461.0,8,2
201,95,*,1984,*,*,*,*,2010,25,67.0,10.0,1392.0,8.6,3.3,12.6,8.1,38.0,152.0,190.0,435.0,4,1
201,95,*,1984,*,*,*,*,2011,26,7.0,0.0,31.0,-4.8,7.2,3.8,5.5,2.0,1.0,3.0,2.0,5,1
196,90,*,1994,*,*,*,*,2014,19,52.0,0.0,533.0,10.3,5.3,13.0,9.2,25.0,62.0,87.0,194.0,0,1
196,90,*,1994,*,*,*,*,2015,20,41.0,2.0,535.0,11.2,5.5,9.7,7.6,27.0,47.0,74.0,231.0,1,1
196,90,*,1994,*,*,*,*,2016,21,57.0,13.0,1114.0,11.1,2.6,11.5,6.9,27.0,115.0,142.0,505.0,2,1
196,90,*,1994,*,*,*,*,2017,22,15.0,0.0,214.0,18.7,3.5,10.3,6.9,7.0,21.0,28.0,110.0,3,1
206,115,*,1987,*,*,*,*,2014,26,5.0,0.0,30.0,3.8,7.6,23.5,15.4,2.0,6.0,8.0,3.0,0,1
206,115,*,1987,*,*,*,*,2015,27,6.0,1.0,68.0,22.8,11.4,24.3,17.7,7.0,14.0,21.0,27.0,1,1
206,115,*,1987,*,*,*,*,2017,29,8.0,0.0,28.0,5.8,7.6,16.0,11.7,2.0,4.0,6.0,4.0,3,1
211,112,*,1990,*,*,*,*,2013,22,47.0,0.0,542.0,16.7,15.4,14.8,15.1,76.0,69.0,145.0,174.0,0,2
211,112,*,1990,*,*,*,*,2014,23,12.0,2.0,187.0,6.7,6.1,14.4,10.1,11.0,24.0,35.0,36.0,1,1
208,117,*,1986,*,*,*,*,2013,26,16.0,0.0,141.0,8.8,10.4,15.5,13.1,12.0,20.0,32.0,43.0,0,1
208,117,*,1986,*,*,*,*,2014,27,53.0,4.0,491.0,9.7,13.6,19.4,16.6,57.0,88.0,145.0,161.0,1,2
208,117,*,1986,*,*,*,*,2015,28,70.0,17.0,1122.0,15.9,11.2,20.7,16.1,109.0,209.0,318.0,461.0,2,2
208,117,*,1986,*,*,*,*,2016,29,81.0,1.0,1233.0,17.8,11.9,22.5,17.0,140.0,244.0,384.0,514.0,3,2
208,117,*,1986,*,*,*,*,2017,30,75.0,2.0,1163.0,13.1,10.0,21.6,15.6,111.0,222.0,333.0,365.0,4,2
196,95,*,1985,*,*,*,*,2010,24,82.0,75.0,2221.0,10.9,3.1,9.9,6.5,59.0,193.0,252.0,724.0,2,1
196,95,*,1985,*,*,*,*,2011,25,69.0,69.0,2324.0,13.6,2.3,9.9,6.2,45.0,206.0,251.0,867.0,3,2
196,95,*,1985,*,*,*,*,2012,26,62.0,62.0,2086.0,14.7,2.3,8.5,5.5,40.0,157.0,197.0,943.0,4,2
196,95,*,1985,*,*,*,*,2013,27,64.0,64.0,2307.0,13.0,1.4,10.3,5.8,29.0,210.0,239.0,1057.0,5,3
196,95,*,1985,*,*,*,*,2014,28,73.0,73.0,2552.0,16.0,1.4,10.2,5.8,32.0,230.0,262.0,1330.0,6,2
196,95,*,1985,*,*,*,*,2015,29,25.0,19.0,752.0,8.2,0.9,8.5,4.8,6.0,61.0,67.0,264.0,7,3
196,95,*,1985,*,*,*,*,2016,30,71.0,57.0,2371.0,10.9,1.1,11.0,6.1,23.0,243.0,266.0,909.0,8,2
196,95,*,1985,*,*,*,*,2017,31,61.0,45.0,1580.0,9.0,0.7,8.4,4.6,9.0,116.0,125.0,515.0,9,2
211,99,*,1988,*,*,*,*,2010,21,69.0,4.0,915.0,12.8,4.2,19.8,11.5,34.0,140.0,174.0,349.0,0,1
211,99,*,1988,*,*,*,*,2011,22,72.0,16.0,1446.0,13.0,5.2,18.6,11.6,64.0,210.0,274.0,537.0,1,1
211,99,*,1988,*,*,*,*,2012,23,41.0,4.0,603.0,7.1,2.7,15.8,9.0,14.0,77.0,91.0,194.0,2,2
211,99,*,1988,*,*,*,*,2013,24,24.0,0.0,348.0,12.6,3.2,17.9,10.4,10.0,53.0,63.0,122.0,3,2
211,99,*,1988,*,*,*,*,2014,25,14.0,1.0,115.0,13.5,3.1,16.0,9.8,3.0,17.0,20.0,58.0,4,2
211,99,*,1988,*,*,*,*,2015,26,34.0,4.0,344.0,8.2,3.4,21.0,12.4,10.0,65.0,75.0,129.0,5,1
193,90,*,1992,*,*,*,*,2013,20,61.0,26.0,1418.0,5.9,1.3,8.0,4.6,16.0,93.0,109.0,377.0,0,1
193,90,*,1992,*,*,*,*,2014,21,69.0,4.0,1339.0,11.6,2.2,9.1,5.6,26.0,103.0,129.0,530.0,1,2
193,90,*,1992,*,*,*,*,2015,22,41.0,2.0,791.0,10.6,2.2,9.6,6.0,15.0,69.0,84.0,291.0,2,2
193,90,*,1992,*,*,*,*,2016,23,67.0,7.0,1464.0,11.1,1.7,7.9,4.8,22.0,108.0,130.0,593.0,3,2
193,90,*,1992,*,*,*,*,2017,24,74.0,29.0,2054.0,11.4,1.1,7.5,4.4,20.0,141.0,161.0,889.0,4,2
188,81,*,1990,*,*,*,*,2011,20,31.0,0.0,162.0,2.2,3.2,9.3,6.5,4.0,13.0,17.0,52.0,0,1
188,81,*,1990,*,*,*,*,2012,21,64.0,28.0,1368.0,11.3,3.1,6.7,5.0,34.0,81.0,115.0,484.0,1,3
188,81,*,1990,*,*,*,*,2013,22,50.0,50.0,1435.0,8.8,2.5,6.5,4.6,30.0,81.0,111.0,461.0,2,2
188,81,*,1990,*,*,*,*,2014,23,60.0,58.0,1855.0,12.7,2.9,11.2,6.9,48.0,178.0,226.0,891.0,3,2
188,81,*,1990,*,*,*,*,2015,24,77.0,77.0,2428.0,11.5,2.0,8.9,5.4,46.0,195.0,241.0,1071.0,4,1
188,81,*,1990,*,*,*,*,2016,25,76.0,72.0,2536.0,13.2,2.0,7.3,4.6,48.0,172.0,220.0,1155.0,5,2
188,81,*,1990,*,*,*,*,2017,26,55.0,55.0,1835.0,14.4,4.0,16.2,10.1,65.0,269.0,334.0,894.0,6,2
201,89,*,1992,*,*,*,*,2016,23,21.0,0.0,305.0,7.1,2.9,8.5,5.6,8.0,23.0,31.0,76.0,0,1
201,89,*,1992,*,*,*,*,2017,24,4.0,0.0,47.0,6.2,0.0,2.3,1.1,0.0,1.0,1.0,11.0,1,1
190,94,*,1979,*,*,*,*,2010,30,75.0,73.0,2523.0,17.4,2.4,9.9,6.1,52.0,214.0,266.0,1145.0,10,1
190,94,*,1979,*,*,*,*,2011,31,15.0,9.0,380.0,19.3,1.8,9.3,5.4,6.0,30.0,36.0,208.0,11,2
190,94,*,1979,*,*,*,*,2012,32,29.0,14.0,595.0,10.0,2.5,8.4,5.4,13.0,43.0,56.0,178.0,12,3
206,106,*,1995,*,*,*,*,2017,21,3.0,0.0,10.0,-17.6,0.0,24.4,11.6,0.0,2.0,2.0,0.0,0,1
190,90,*,1983,*,*,*,*,2010,26,62.0,17.0,1730.0,14.0,1.7,7.0,4.2,26.0,93.0,119.0,855.0,5,1
190,90,*,1983,*,*,*,*,2011,27,82.0,27.0,2131.0,12.4,2.2,9.3,5.6,41.0,154.0,195.0,921.0,6,1
190,90,*,1983,*,*,*,*,2012,28,52.0,21.0,1398.0,13.5,1.2,9.5,5.2,14.0,107.0,121.0,648.0,7,2
190,90,*,1983,*,*,*,*,2013,29,75.0,0.0,1560.0,12.7,1.3,8.5,4.8,18.0,112.0,130.0,840.0,8,1
190,90,*,1983,*,*,*,*,2014,30,19.0,0.0,279.0,6.4,1.2,9.8,5.5,3.0,24.0,27.0,99.0,9,1
190,90,*,1983,*,*,*,*,2015,31,56.0,0.0,790.0,10.6,0.8,8.3,4.5,6.0,57.0,63.0,349.0,10,1
190,92,*,1987,*,*,*,*,2013,25,28.0,0.0,200.0,7.2,1.1,8.8,5.0,2.0,16.0,18.0,57.0,0,1
196,88,*,1993,*,*,*,*,2014,20,82.0,55.0,2187.0,7.7,2.7,9.5,6.1,53.0,182.0,235.0,720.0,0,1
196,88,*,1993,*,*,*,*,2015,21,82.0,82.0,2670.0,10.4,1.4,8.6,5.1,31.0,210.0,241.0,996.0,1,1
196,88,*,1993,*,*,*,*,2016,22,68.0,53.0,1443.0,8.6,2.6,8.5,5.6,34.0,114.0,148.0,531.0,2,2
196,88,*,1993,*,*,*,*,2017,23,61.0,26.0,1176.0,9.8,1.9,10.8,6.4,19.0,111.0,130.0,495.0,3,1
190,92,*,1988,*,*,*,*,2011,22,42.0,0.0,438.0,14.7,7.9,8.6,8.2,30.0,31.0,61.0,158.0,0,1
190,92,*,1988,*,*,*,*,2012,23,18.0,8.0,370.0,10.9,6.0,15.1,10.6,19.0,48.0,67.0,81.0,1,1
190,92,*,1982,*,*,*,*,2010,27,79.0,41.0,2477.0,15.7,1.7,8.5,5.1,38.0,181.0,219.0,1023.0,5,1
190,92,*,1982,*,*,*,*,2011,28,79.0,64.0,2734.0,15.7,1.7,9.6,5.5,41.0,224.0,265.0,1086.0,6,2
190,92,*,1982,*,*,*,*,2012,29,59.0,0.0,1080.0,13.1,2.6,8.0,5.2,26.0,76.0,102.0,348.0,7,2
190,92,*,1982,*,*,*,*,2013,30,39.0,0.0,719.0,13.6,2.5,9.5,5.8,17.0,61.0,78.0,263.0,8,2
190,92,*,1982,*,*,*,*,2014,31,31.0,12.0,588.0,12.4,1.9,9.7,5.7,10.0,47.0,57.0,173.0,9,2
190,92,*,1982,*,*,*,*,2015,32,79.0,12.0,1494.0,15.4,1.5,9.4,5.5,20.0,123.0,143.0,605.0,10,2
190,92,*,1982,*,*,*,*,2016,33,36.0,5.0,587.0,8.9,1.2,10.7,6.1,6.0,57.0,63.0,158.0,11,3
190,92,*,1982,*,*,*,*,2017,34,39.0,0.0,560.0,16.1,1.1,10.3,5.6,6.0,51.0,57.0,227.0,12,3
208,108,*,1985,*,*,*,*,2013,27,46.0,11.0,457.0,14.7,12.9,18.9,16.0,52.0,79.0,131.0,131.0,0,1
208,108,*,1985,*,*,*,*,2014,28,30.0,0.0,146.0,8.5,12.0,21.2,16.6,15.0,27.0,42.0,28.0,1,1
208,108,*,1985,*,*,*,*,2015,29,16.0,2.0,158.0,16.0,12.5,14.6,13.5,18.0,21.0,39.0,44.0,2,3
206,115,*,1992,*,*,*,*,2012,19,63.0,41.0,1455.0,10.6,8.6,20.8,14.5,113.0,255.0,368.0,327.0,0,1
206,115,*,1992,*,*,*,*,2013,20,80.0,65.0,2186.0,10.1,9.9,20.9,15.2,194.0,388.0,582.0,386.0,1,1
206,115,*,1992,*,*,*,*,2014,21,77.0,9.0,1072.0,13.3,11.0,27.6,19.3,105.0,261.0,366.0,222.0,2,1
206,115,*,1992,*,*,*,*,2015,22,64.0,21.0,1243.0,15.2,13.7,22.6,18.0,159.0,248.0,407.0,304.0,3,1
206,115,*,1992,*,*,*,*,2016,23,82.0,22.0,1808.0,14.9,11.7,29.5,20.8,182.0,473.0,655.0,454.0,4,1
206,115,*,1992,*,*,*,*,2017,24,81.0,27.0,1793.0,12.2,9.3,25.6,17.2,157.0,410.0,567.0,483.0,5,1
188,86,*,1984,*,*,*,*,2012,27,4.0,0.0,30.0,-7.3,0.0,7.7,3.8,0.0,2.0,2.0,10.0,4,1
208,113,*,1989,*,*,*,*,2011,21,82.0,82.0,3112.0,21.9,10.2,26.9,18.6,270.0,719.0,989.0,1845.0,0,1
208,113,*,1989,*,*,*,*,2012,22,66.0,66.0,2392.0,23.4,10.7,25.1,17.8,218.0,499.0,717.0,1368.0,1,2
208,113,*,1989,*,*,*,*,2013,23,80.0,80.0,2598.0,22.4,8.7,21.5,15.2,186.0,476.0,662.0,1440.0,2,2
208,113,*,1989,*,*,*,*,2014,24,80.0,80.0,2863.0,23.9,7.7,21.2,14.7,192.0,565.0,757.0,1930.0,3,2
208,113,*,1989,*,*,*,*,2015,25,67.0,67.0,2356.0,22.8,6.1,17.9,12.1,126.0,382.0,508.0,1469.0,4,2
208,113,*,1989,*,*,*,*,2016,26,35.0,35.0,1170.0,22.1,4.8,22.3,13.7,51.0,243.0,294.0,749.0,5,3
208,113,*,1989,*,*,*,*,2017,27,61.0,61.0,2076.0,22.7,6.1,20.2,13.4,111.0,385.0,496.0,1316.0,6,3
221,131,*,1988,*,*,*,*,2016,27,54.0,4.0,508.0,27.7,16.9,26.2,21.7,73.0,121.0,194.0,297.0,0,1
221,131,*,1988,*,*,*,*,2017,28,35.0,0.0,293.0,29.6,16.5,32.5,24.2,46.0,84.0,130.0,191.0,1,1
211,104,*,1995,*,*,*,*,2016,20,62.0,4.0,1102.0,13.8,12.0,20.0,16.1,123.0,214.0,337.0,436.0,0,2
211,104,*,1995,*,*,*,*,2017,21,64.0,13.0,1000.0,14.9,8.0,24.0,16.0,75.0,221.0,296.0,437.0,1,1
201,95,*,1980,*,*,*,*,2010,29,23.0,2.0,395.0,8.0,3.1,15.9,9.2,11.0,52.0,63.0,122.0,8,1
201,95,*,1980,*,*,*,*,2011,30,2.0,0.0,16.0,-5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1
201,95,*,1980,*,*,*,*,2012,31,28.0,0.0,418.0,6.0,4.8,10.9,7.8,17.0,38.0,55.0,80.0,10,1
198,92,*,1992,*,*,*,*,2015,25,78.0,28.0,1854.0,11.6,3.0,9.8,6.4,50.0,163.0,213.0,700.0,0,1
198,92,*,1992,*,*,*,*,2016,26,79.0,39.0,2115.0,10.7,1.9,11.8,6.8,36.0,219.0,255.0,887.0,1,1
198,92,*,1992,*,*,*,*,2017,27,81.0,54.0,2083.0,13.5,1.9,12.3,7.2,37.0,240.0,277.0,1113.0,2,1
203,113,*,1982,*,*,*,*,2010,27,82.0,82.0,2906.0,12.8,5.5,11.9,8.8,131.0,293.0,424.0,925.0,6,1
203,113,*,1982,*,*,*,*,2011,28,82.0,82.0,2778.0,13.9,4.5,13.6,9.0,105.0,309.0,414.0,924.0,7,1
203,113,*,1982,*,*,*,*,2012,29,57.0,35.0,1424.0,11.2,5.5,17.3,11.3,70.0,210.0,280.0,365.0,8,1
203,113,*,1982,*,*,*,*,2013,30,75.0,20.0,1709.0,11.9,4.7,12.0,8.6,66.0,188.0,254.0,435.0,9,2
203,113,*,1982,*,*,*,*,2014,31,79.0,24.0,1974.0,14.1,4.4,13.8,9.3,74.0,252.0,326.0,717.0,10,2
203,113,*,1982,*,*,*,*,2015,32,81.0,15.0,1984.0,12.7,4.5,15.2,10.0,78.0,270.0,348.0,708.0,11,2
203,113,*,1982,*,*,*,*,2016,33,76.0,4.0,1386.0,14.0,4.9,13.9,9.6,58.0,175.0,233.0,485.0,12,2
203,113,*,1982,*,*,*,*,2017,34,73.0,33.0,1283.0,9.0,4.3,9.8,7.1,46.0,112.0,158.0,338.0,13,2
196,93,*,1993,*,*,*,*,2013,19,56.0,46.0,1745.0,13.6,2.7,10.8,6.7,43.0,168.0,211.0,780.0,0,2
196,93,*,1993,*,*,*,*,2014,20,73.0,73.0,2530.0,14.3,2.4,10.2,6.3,54.0,219.0,273.0,1249.0,1,1
196,93,*,1993,*,*,*,*,2015,21,63.0,59.0,2107.0,14.0,3.1,9.6,6.4,57.0,184.0,241.0,962.0,2,2
196,93,*,1993,*,*,*,*,2016,22,55.0,35.0,1708.0,15.5,2.6,9.8,6.2,41.0,147.0,188.0,958.0,3,2
196,93,*,1993,*,*,*,*,2017,23,77.0,77.0,2684.0,20.1,2.2,7.8,5.0,53.0,186.0,239.0,1779.0,4,2
198,102,*,1993,*,*,*,*,2016,22,6.0,0.0,29.0,7.1,7.6,7.4,7.5,2.0,2.0,4.0,5.0,0,1
203,113,*,1985,*,*,*,*,2010,24,50.0,3.0,648.0,16.5,10.0,12.6,11.3,54.0,73.0,127.0,290.0,4,1
203,113,*,1985,*,*,*,*,2011,25,76.0,51.0,1980.0,15.9,8.1,16.7,12.5,134.0,290.0,424.0,854.0,5,2
203,113,*,1985,*,*,*,*,2012,26,59.0,39.0,1868.0,14.1,6.3,16.3,11.5,95.0,270.0,365.0,738.0,6,2
203,113,*,1985,*,*,*,*,2013,27,81.0,69.0,2239.0,12.3,7.0,15.2,11.2,129.0,296.0,425.0,701.0,7,1
203,113,*,1985,*,*,*,*,2014,28,82.0,73.0,2266.0,15.0,7.8,15.9,11.8,161.0,309.0,470.0,911.0,8,1
203,113,*,1985,*,*,*,*,2015,29,82.0,43.0,1929.0,16.3,7.8,14.9,11.3,139.0,259.0,398.0,866.0,9,1
203,113,*,1985,*,*,*,*,2016,30,66.0,0.0,1342.0,17.4,8.1,15.0,11.4,104.0,181.0,285.0,473.0,10,2
203,113,*,1985,*,*,*,*,2017,31,52.0,0.0,577.0,19.7,8.6,16.2,12.5,43.0,86.0,129.0,292.0,11,1
208,108,*,1991,*,*,*,*,2014,22,51.0,0.0,575.0,7.5,6.9,13.9,10.2,38.0,71.0,109.0,144.0,0,3
208,108,*,1991,*,*,*,*,2015,23,27.0,6.0,423.0,10.5,9.4,12.1,10.7,38.0,45.0,83.0,142.0,1,1
206,86,*,1997,*,*,*,*,2017,19,79.0,40.0,2279.0,8.5,2.8,12.8,7.6,60.0,257.0,317.0,740.0,0,1
185,77,*,1989,*,*,*,*,2010,20,82.0,82.0,2671.0,14.5,2.0,10.4,6.0,49.0,233.0,282.0,1270.0,0,1
185,77,*,1989,*,*,*,*,2011,21,63.0,61.0,2169.0,15.6,2.2,10.6,6.3,42.0,192.0,234.0,1019.0,1,2
185,77,*,1989,*,*,*,*,2012,22,66.0,66.0,2331.0,18.4,2.3,8.6,5.3,49.0,177.0,226.0,1260.0,2,1
185,77,*,1989,*,*,*,*,2013,23,80.0,80.0,2897.0,16.1,2.1,7.2,4.6,59.0,187.0,246.0,1397.0,3,1
185,77,*,1989,*,*,*,*,2014,24,80.0,79.0,2728.0,15.6,2.2,7.8,4.9,59.0,185.0,244.0,1241.0,4,2
185,77,*,1989,*,*,*,*,2015,25,41.0,41.0,1173.0,19.7,1.9,8.0,4.8,21.0,83.0,104.0,632.0,5,3
185,77,*,1989,*,*,*,*,2016,26,25.0,6.0,452.0,14.3,2.7,9.7,6.1,11.0,39.0,50.0,175.0,6,2
185,77,*,1989,*,*,*,*,2017,27,81.0,13.0,1802.0,12.1,1.8,10.1,5.9,29.0,167.0,196.0,577.0,7,1
198,97,*,1984,*,*,*,*,2010,25,65.0,65.0,2419.0,21.3,3.7,10.9,7.3,73.0,212.0,285.0,1398.0,3,1
198,97,*,1984,*,*,*,*,2011,26,47.0,23.0,1310.0,13.9,2.5,9.1,5.6,28.0,93.0,121.0,573.0,4,3
198,97,*,1984,*,*,*,*,2013,28,5.0,5.0,122.0,8.3,2.7,10.6,6.6,3.0,11.0,14.0,29.0,6,2
198,99,*,1985,*,*,*,*,2010,24,82.0,64.0,2491.0,9.6,1.8,13.5,7.6,41.0,305.0,346.0,774.0,1,1
198,99,*,1985,*,*,*,*,2011,25,67.0,21.0,1754.0,10.6,2.1,11.6,6.9,33.0,184.0,217.0,607.0,2,1
198,99,*,1985,*,*,*,*,2012,26,65.0,1.0,1717.0,15.2,2.2,14.4,8.3,33.0,218.0,251.0,634.0,3,1
198,99,*,1985,*,*,*,*,2013,27,2.0,0.0,25.0,11.9,0.0,4.3,2.2,0.0,1.0,1.0,14.0,4,3
198,99,*,1985,*,*,*,*,2014,28,38.0,0.0,418.0,4.1,1.3,11.1,6.1,5.0,39.0,44.0,79.0,5,2
198,99,*,1985,*,*,*,*,2015,29,33.0,0.0,271.0,0.8,1.6,14.3,8.2,4.0,37.0,41.0,30.0,6,2
198,99,*,1985,*,*,*,*,2016,30,72.0,25.0,1055.0,10.1,2.3,15.4,9.2,21.0,160.0,181.0,305.0,7,2
198,99,*,1985,*,*,*,*,2017,31,47.0,33.0,1030.0,6.6,1.8,9.5,5.6,16.0,83.0,99.0,197.0,8,2
213,121,*,1979,*,*,*,*,2010,30,77.0,67.0,2355.0,16.1,13.5,21.5,17.5,278.0,437.0,715.0,704.0,8,1
213,121,*,1979,*,*,*,*,2011,31,72.0,8.0,1331.0,11.7,11.8,20.9,16.5,129.0,247.0,376.0,320.0,9,2
213,121,*,1979,*,*,*,*,2012,32,54.0,54.0,1146.0,12.9,13.7,18.0,15.9,139.0,185.0,324.0,281.0,10,2
213,121,*,1979,*,*,*,*,2013,33,61.0,17.0,1162.0,8.7,12.0,16.7,14.3,125.0,165.0,290.0,216.0,11,1
213,121,*,1979,*,*,*,*,2015,35,22.0,1.0,119.0,9.1,5.9,21.9,14.0,6.0,23.0,29.0,35.0,13,2
203,111,*,1977,*,*,*,*,2010,32,29.0,0.0,267.0,6.9,2.9,9.4,6.1,7.0,22.0,29.0,48.0,9,1
203,111,*,1977,*,*,*,*,2011,33,56.0,4.0,618.0,9.7,2.0,8.9,5.6,10.0,49.0,59.0,145.0,10,1
203,111,*,1977,*,*,*,*,2012,34,44.0,0.0,277.0,3.3,1.6,12.1,6.9,4.0,30.0,34.0,43.0,11,1
206,106,*,1980,*,*,*,*,2010,29,15.0,0.0,44.0,2.4,2.5,21.6,11.7,1.0,8.0,9.0,21.0,6,1
206,106,*,1980,*,*,*,*,2011,30,40.0,0.0,447.0,11.6,5.0,20.0,12.6,19.0,77.0,96.0,193.0,7,1
206,106,*,1980,*,*,*,*,2012,31,32.0,0.0,276.0,5.8,4.1,22.3,13.1,10.0,53.0,63.0,81.0,8,1
185,78,*,1985,*,*,*,*,2013,27,78.0,5.0,1324.0,14.6,1.5,7.3,4.4,17.0,80.0,97.0,555.0,0,1
185,78,*,1985,*,*,*,*,2014,28,72.0,42.0,1667.0,13.4,1.2,8.4,4.7,17.0,119.0,136.0,677.0,1,2
185,78,*,1985,*,*,*,*,2015,29,72.0,10.0,1330.0,11.7,1.0,8.2,4.5,13.0,96.0,109.0,480.0,2,1
185,78,*,1985,*,*,*,*,2016,30,51.0,0.0,470.0,13.8,1.4,8.2,4.8,6.0,35.0,41.0,205.0,3,1
185,78,*,1985,*,*,*,*,2017,31,41.0,2.0,416.0,9.8,1.3,9.0,5.2,5.0,34.0,39.0,142.0,4,1
206,109,*,1978,*,*,*,*,2010,31,52.0,3.0,472.0,3.6,2.4,9.9,6.2,9.0,39.0,48.0,78.0,8,1
206,109,*,1978,*,*,*,*,2011,32,18.0,0.0,88.0,6.5,1.4,9.1,5.3,1.0,7.0,8.0,20.0,9,1
206,109,*,1978,*,*,*,*,2012,33,28.0,0.0,122.0,13.5,7.5,11.7,9.6,8.0,13.0,21.0,32.0,10,1
188,74,*,1992,*,*,*,*,2016,23,7.0,4.0,169.0,8.9,5.2,11.9,8.4,8.0,17.0,25.0,31.0,0,1
188,74,*,1992,*,*,*,*,2017,24,20.0,0.0,205.0,11.0,4.3,9.6,7.0,8.0,18.0,26.0,62.0,1,1
208,95,*,1979,*,*,*,*,2017,22,3.0,0.0,9.0,17.2,12.8,24.2,18.6,1.0,2.0,3.0,4.0,0,2
213,124,*,1988,*,*,*,*,2010,21,82.0,82.0,3027.0,20.1,9.9,17.5,13.5,270.0,439.0,709.0,1542.0,1,1
213,124,*,1988,*,*,*,*,2011,22,82.0,82.0,2889.0,19.3,7.8,12.3,10.0,197.0,291.0,488.0,1673.0,2,1
213,124,*,1988,*,*,*,*,2012,23,5.0,5.0,136.0,21.9,6.6,8.8,7.7,8.0,10.0,18.0,96.0,3,1
213,124,*,1988,*,*,*,*,2013,24,74.0,74.0,2253.0,24.7,10.8,16.1,13.4,208.0,304.0,512.0,1437.0,4,1
213,124,*,1988,*,*,*,*,2014,25,17.0,17.0,533.0,25.4,8.8,14.1,11.5,39.0,63.0,102.0,352.0,5,1
213,124,*,1988,*,*,*,*,2015,26,72.0,44.0,2100.0,22.7,11.5,17.1,14.3,214.0,321.0,535.0,1236.0,6,1
213,124,*,1988,*,*,*,*,2016,27,73.0,73.0,2457.0,21.7,9.2,17.2,13.1,204.0,369.0,573.0,1501.0,7,1
213,124,*,1988,*,*,*,*,2017,28,75.0,75.0,2222.0,20.4,5.8,13.3,9.6,121.0,282.0,403.0,1539.0,8,1
206,98,*,1995,*,*,*,*,2015,19,8.0,0.0,23.0,-1.8,5.0,5.0,5.0,1.0,1.0,2.0,10.0,0,1
206,98,*,1995,*,*,*,*,2016,20,6.0,1.0,43.0,-7.7,2.7,2.6,2.7,1.0,1.0,2.0,3.0,1,1
206,98,*,1995,*,*,*,*,2017,21,9.0,0.0,40.0,14.6,14.2,14.1,14.1,5.0,5.0,10.0,14.0,2,2
185,74,*,1992,*,*,*,*,2015,22,15.0,0.0,159.0,14.5,2.2,10.8,6.5,3.0,15.0,18.0,80.0,0,1
185,74,*,1992,*,*,*,*,2016,23,8.0,0.0,39.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1,1
