height,weight,college,born,birth_city,birth_state,year_start,year_end,Year,Age,G,GS,MP,PER,ORB%,DRB%,TRB%,ORB,DRB,TRB,PTS,NBA_Years,SevereInjury
"(179, 191]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",48.0,17.0,1504.0,15.0,2.2,8.7,6.9,16.0,121.0,141.0,542.0,"(5, 11]",3
"(179, 191]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",1.0,6.0,71.0,9.7,7.4,17.3,10.4,4.0,8.0,11.0,33.0,"(5, 11]",3
"(179, 191]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",61.0,8.0,1137.0,11.6,2.4,7.0,4.4,19.0,56.0,73.0,463.0,"(-1, 5]",2
"(179, 191]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",67.0,0.0,967.0,16.9,0.4,3.4,4.4,20.0,47.0,71.0,487.0,"(-1, 5]",1
"(179, 191]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",50.0,5.0,523.0,14.5,0.3,7.7,5.7,7.0,42.0,50.0,275.0,"(-1, 5]",1
"(179, 191]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",50.0,0.0,507.0,4.8,0.0,9.1,2.7,15.0,36.0,42.0,177.0,"(-1, 5]",1
"(179, 191]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",9.0,0.0,16.0,7.5,0.0,0.0,0.0,2.0,7.0,0.0,11.0,"(-1, 5]",1
"(191, 203]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",41.0,0.0,360.0,12.1,4.9,14.1,8.3,14.0,32.0,55.0,104.0,"(-1, 5]",1
"(191, 203]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",80.0,20.0,2137.0,18.9,0.0,10.9,12.9,135.0,188.0,328.0,705.0,"(-1, 5]",1
"(191, 203]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",58.0,66.0,2590.0,21.7,2.6,16.6,8.8,84.0,248.0,330.0,877.0,"(-1, 5]",2
"(191, 203]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",63.0,67.0,2513.0,23.5,9.7,12.2,8.3,115.0,267.0,377.0,1301.0,"(-1, 5]",2
"(191, 203]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",66.0,65.0,2475.0,23.6,5.6,10.6,7.1,82.0,279.0,360.0,1402.0,"(-1, 5]",2
"(191, 203]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",75.0,74.0,2810.0,26.3,5.8,22.0,5.9,129.0,339.0,470.0,1813.0,"(-1, 5]",2
"(203, 215]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",66.0,46.0,1924.0,14.8,13.2,28.0,19.1,221.0,488.0,705.0,684.0,"(-1, 5]",1
"(203, 215]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",48.0,48.0,1577.0,17.5,10.3,23.5,12.2,182.0,322.0,497.0,561.0,"(-1, 5]",2
"(203, 215]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",67.0,67.0,1945.0,21.0,13.6,22.0,20.6,244.0,389.0,629.0,652.0,"(-1, 5]",2
"(203, 215]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",65.0,64.0,2424.0,14.0,12.3,25.0,18.0,256.0,469.0,733.0,785.0,"(-1, 5]",2
"(203, 215]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",78.0,75.0,2820.0,26.7,12.1,22.8,18.1,281.0,619.0,900.0,1007.0,"(5, 11]",2
"(203, 215]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",68.0,65.0,2050.0,18.3,9.8,18.3,17.8,224.0,428.0,646.0,473.0,"(5, 11]",2
"(203, 215]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2015, 2021]","(29, 35]",31.0,8.0,634.0,16.6,10.6,25.1,22.2,87.0,174.0,253.0,122.0,"(5, 11]",3
"(203, 215]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2015, 2021]","(29, 35]",45.0,44.0,1017.0,18.9,17.6,23.5,21.8,163.0,238.0,401.0,232.0,"(5, 11]",3
"(191, 203]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",58.0,1.0,718.0,12.0,1.6,14.3,6.3,9.0,90.0,100.0,280.0,"(-1, 5]",1
"(191, 203]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",74.0,64.0,2064.0,7.5,0.1,11.5,7.2,21.0,149.0,171.0,776.0,"(-1, 5]",1
"(191, 203]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",67.0,62.0,1644.0,12.5,0.0,9.5,3.5,19.0,145.0,163.0,553.0,"(-1, 5]",1
"(191, 203]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",78.0,10.0,1664.0,11.5,1.8,9.8,6.8,38.0,135.0,171.0,618.0,"(-1, 5]",2
"(191, 203]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",77.0,69.0,2554.0,13.1,0.0,7.1,0.0,31.0,164.0,197.0,1209.0,"(-1, 5]",2
"(191, 203]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",60.0,0.0,1462.0,12.7,2.0,8.5,0.0,12.0,94.0,103.0,666.0,"(-1, 5]",2
"(191, 203]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",3.0,0.0,42.0,9.8,2.7,14.6,1.9,2.0,4.0,4.0,23.0,"(5, 11]",2
"(191, 203]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",31.0,14.0,735.0,17.7,0.0,8.9,9.3,3.0,71.0,77.0,315.0,"(5, 11]",2
"(191, 203]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",7.0,6.0,30.0,5.6,10.1,11.0,9.8,4.0,3.0,3.0,10.0,"(-1, 5]",1
"(191, 203]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",51.0,8.0,492.0,4.1,2.3,4.7,5.3,8.0,35.0,43.0,135.0,"(-1, 5]",1
"(191, 203]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",3.0,0.0,16.0,2.7,0.0,25.1,11.9,0.0,4.0,6.0,3.0,"(-1, 5]",2
"(191, 203]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",52.0,12.0,1135.0,-6.6,5.0,13.6,3.5,10.0,131.0,147.0,427.0,"(-1, 5]",1
"(191, 203]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",80.0,32.0,1678.0,6.3,1.6,11.0,11.7,19.0,154.0,177.0,395.0,"(-1, 5]",2
"(191, 203]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",79.0,2.0,1239.0,10.9,2.0,12.9,8.5,14.0,130.0,152.0,341.0,"(-1, 5]",2
"(191, 203]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",89.0,24.0,1973.0,14.7,0.5,14.6,0.7,25.0,239.0,259.0,577.0,"(-1, 5]",1
"(179, 191]","(71, 83]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(17, 23]",43.0,1.0,387.0,9.2,4.1,9.2,5.5,5.0,42.0,51.0,153.0,"(-1, 5]",2
"(179, 191]","(71, 83]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(23, 29]",32.0,2.0,140.0,12.6,2.5,14.3,7.7,1.0,19.0,13.0,68.0,"(-1, 5]",2
"(203, 215]","(107, 119]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",80.0,17.0,1320.0,13.0,10.4,8.2,6.7,123.0,126.0,250.0,218.0,"(-1, 5]",1
"(203, 215]","(107, 119]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",75.0,11.0,1467.0,8.1,11.9,7.4,12.8,104.0,164.0,266.0,153.0,"(-1, 5]",1
"(203, 215]","(107, 119]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",64.0,55.0,1352.0,10.4,9.7,17.9,20.1,101.0,152.0,254.0,216.0,"(-1, 5]",2
"(203, 215]","(107, 119]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(29, 35]",65.0,0.0,564.0,10.5,10.3,11.5,10.7,44.0,70.0,116.0,93.0,"(-1, 5]",1
"(203, 215]","(107, 119]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(29, 35]",31.0,0.0,186.0,11.4,11.5,16.7,12.9,18.0,31.0,39.0,30.0,"(5, 11]",1
"(203, 215]","(107, 119]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(29, 35]",48.0,2.0,406.0,13.7,3.7,17.1,9.2,29.0,67.0,92.0,88.0,"(5, 11]",2
"(203, 215]","(107, 119]",*,"(1979, 1985]",*,*,*,*,"(2015, 2021]","(29, 35]",17.0,0.0,103.0,14.4,6.1,11.9,12.7,12.0,8.0,21.0,20.0,"(5, 11]",1
"(203, 215]","(107, 119]",*,"(1979, 1985]",*,*,*,*,"(2015, 2021]","(29, 35]",22.0,0.0,120.0,16.1,7.9,18.0,10.2,18.0,24.0,31.0,28.0,"(5, 11]",1
"(203, 215]","(95, 107]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(17, 23]",13.0,1.0,53.0,25.6,9.4,23.8,21.3,8.0,11.0,16.0,19.0,"(-1, 5]",1
"(203, 215]","(107, 119]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(17, 23]",32.0,30.0,785.0,23.9,9.6,24.3,12.1,61.0,183.0,238.0,627.0,"(-1, 5]",3
"(203, 215]","(107, 119]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",51.0,0.0,476.0,1.9,8.3,21.3,15.6,36.0,82.0,117.0,134.0,"(-1, 5]",1
"(203, 215]","(107, 119]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",56.0,8.0,727.0,16.1,11.7,22.9,12.6,84.0,120.0,209.0,173.0,"(-1, 5]",1
"(203, 215]","(107, 119]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",46.0,12.0,616.0,9.9,12.7,22.1,15.5,63.0,129.0,194.0,170.0,"(-1, 5]",1
"(215, 227]","(107, 119]",*,"(1973, 1979]",*,*,*,*,"(2009, 2015]","(29, 35]",28.0,10.0,688.0,8.2,16.5,27.2,20.4,73.0,170.0,238.0,122.0,"(5, 11]",1
"(215, 227]","(107, 119]",*,"(1973, 1979]",*,*,*,*,"(2009, 2015]","(29, 35]",34.0,1.0,521.0,11.7,8.3,24.2,15.3,34.0,108.0,145.0,65.0,"(5, 11]",1
"(215, 227]","(107, 119]",*,"(1973, 1979]",*,*,*,*,"(2009, 2015]","(29, 35]",28.0,22.0,449.0,-1.1,5.9,28.7,19.1,28.0,109.0,141.0,57.0,"(5, 11]",2
"(215, 227]","(107, 119]",*,"(1973, 1979]",*,*,*,*,"(2009, 2015]","(29, 35]",8.0,5.0,67.0,0.7,7.4,30.9,12.8,10.0,18.0,17.0,1.0,"(11, 17]",1
"(191, 203]","(119, 131]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",14.0,0.0,105.0,11.8,18.8,29.7,25.9,16.0,27.0,44.0,19.0,"(-1, 5]",1
"(191, 203]","(119, 131]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",43.0,8.0,522.0,9.0,15.6,26.1,21.7,79.0,105.0,189.0,135.0,"(-1, 5]",2
"(191, 203]","(119, 131]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(29, 35]",67.0,13.0,852.0,16.4,11.0,22.7,19.0,105.0,178.0,283.0,184.0,"(5, 11]",1
"(191, 203]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",67.0,13.0,758.0,9.3,5.8,8.8,11.9,38.0,84.0,132.0,265.0,"(-1, 5]",1
"(191, 203]","(95, 107]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",40.0,8.0,588.0,10.7,8.2,14.4,8.3,8.0,78.0,81.0,202.0,"(-1, 5]",2
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",24.0,0.0,269.0,12.5,12.0,15.7,11.9,33.0,48.0,79.0,95.0,"(-1, 5]",1
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",58.0,12.0,1044.0,18.8,8.5,22.9,19.2,77.0,215.0,291.0,465.0,"(-1, 5]",3
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",68.0,2.0,979.0,21.0,9.3,20.7,12.5,68.0,181.0,251.0,378.0,"(-1, 5]",1
"(203, 215]","(107, 119]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",34.0,16.0,438.0,16.6,8.7,27.3,18.4,33.0,97.0,127.0,123.0,"(-1, 5]",1
"(203, 215]","(107, 119]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",77.0,0.0,892.0,12.0,7.3,19.6,17.1,64.0,148.0,208.0,268.0,"(-1, 5]",1
"(203, 215]","(107, 119]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",59.0,13.0,927.0,12.4,2.7,18.6,17.3,72.0,155.0,226.0,251.0,"(5, 11]",1
"(203, 215]","(107, 119]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",30.0,3.0,354.0,10.1,12.9,22.2,16.5,34.0,78.0,110.0,104.0,"(5, 11]",2
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",59.0,13.0,825.0,18.1,15.7,23.2,16.7,118.0,182.0,295.0,380.0,"(-1, 5]",1
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",71.0,23.0,1855.0,20.4,11.6,15.6,15.1,174.0,325.0,489.0,781.0,"(-1, 5]",3
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",66.0,11.0,1222.0,18.0,11.0,14.5,13.3,122.0,184.0,312.0,463.0,"(-1, 5]",2
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",55.0,11.0,960.0,19.1,11.4,12.1,14.4,86.0,135.0,223.0,394.0,"(-1, 5]",2
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",57.0,35.0,1119.0,16.7,9.0,18.5,15.0,97.0,201.0,293.0,393.0,"(-1, 5]",2
"(191, 203]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",63.0,2.0,903.0,11.6,4.6,9.1,5.6,23.0,73.0,96.0,373.0,"(-1, 5]",2
"(191, 203]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",12.0,3.0,152.0,5.4,0.0,14.8,11.9,3.0,15.0,29.0,44.0,"(-1, 5]",3
"(191, 203]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",14.0,2.0,295.0,14.7,0.0,15.6,8.0,2.0,36.0,43.0,136.0,"(-1, 5]",1
"(191, 203]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",19.0,1.0,193.0,10.2,1.8,10.3,7.2,8.0,21.0,22.0,68.0,"(-1, 5]",2
"(191, 203]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",3.0,0.0,17.0,17.4,1.9,14.2,4.4,1.0,2.0,1.0,6.0,"(-1, 5]",1
"(191, 203]","(83, 95]",*,"(1973, 1979]",*,*,*,*,"(2009, 2015]","(29, 35]",76.0,58.0,2824.0,15.2,0.4,7.9,5.2,35.0,234.0,269.0,1247.0,"(5, 11]",1
"(191, 203]","(83, 95]",*,"(1973, 1979]",*,*,*,*,"(2009, 2015]","(29, 35]",72.0,73.0,2550.0,13.7,5.5,8.1,6.7,28.0,238.0,265.0,1022.0,"(5, 11]",2
"(191, 203]","(83, 95]",*,"(1973, 1979]",*,*,*,*,"(2009, 2015]","(29, 35]",46.0,33.0,1245.0,7.5,2.0,10.1,5.9,24.0,112.0,128.0,342.0,"(5, 11]",2
"(191, 203]","(83, 95]",*,"(1973, 1979]",*,*,*,*,"(2009, 2015]","(29, 35]",74.0,71.0,2267.0,11.7,3.5,7.8,1.0,31.0,175.0,206.0,672.0,"(5, 11]",1
"(191, 203]","(83, 95]",*,"(1973, 1979]",*,*,*,*,"(2009, 2015]","(29, 35]",61.0,4.0,1277.0,6.6,3.6,8.9,3.0,12.0,109.0,113.0,299.0,"(5, 11]",2
"(191, 203]","(83, 95]",*,"(1973, 1979]",*,*,*,*,"(2009, 2015]","(29, 35]",21.0,1.0,266.0,3.9,6.3,6.3,0.0,3.0,18.0,22.0,42.0,"(11, 17]",1
"(191, 203]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",70.0,63.0,2606.0,16.0,0.8,10.6,9.2,35.0,283.0,314.0,1134.0,"(-1, 5]",1
"(191, 203]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",63.0,65.0,2389.0,19.4,3.2,13.1,7.7,48.0,268.0,298.0,1077.0,"(-1, 5]",1
"(191, 203]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",45.0,42.0,1602.0,21.5,4.1,14.1,4.3,34.0,158.0,204.0,906.0,"(-1, 5]",1
"(191, 203]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",82.0,78.0,2982.0,19.4,5.1,14.0,7.8,39.0,293.0,334.0,1583.0,"(-1, 5]",1
"(191, 203]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",78.0,85.0,2837.0,20.6,1.6,8.1,6.5,36.0,333.0,367.0,1385.0,"(-1, 5]",1
"(191, 203]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",75.0,75.0,2784.0,19.1,2.7,12.5,8.5,42.0,339.0,379.0,1535.0,"(-1, 5]",1
"(191, 203]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",77.0,77.0,2836.0,18.5,3.3,8.5,7.1,59.0,267.0,334.0,1803.0,"(5, 11]",1
"(203, 215]","(107, 119]",*,"(1991, 1997]",*,*,*,*,"(2009, 2015]","(17, 23]",34.0,16.0,370.0,7.3,8.8,10.6,10.3,28.0,39.0,63.0,100.0,"(-1, 5]",1
"(203, 215]","(107, 119]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(17, 23]",63.0,10.0,857.0,8.2,8.4,15.0,8.9,69.0,111.0,175.0,200.0,"(-1, 5]",1
"(203, 215]","(107, 119]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(17, 23]",9.0,1.0,77.0,15.5,11.7,13.8,13.3,10.0,5.0,21.0,39.0,"(-1, 5]",1
"(191, 203]","(107, 119]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",53.0,5.0,650.0,14.4,19.1,14.4,16.7,104.0,105.0,216.0,145.0,"(-1, 5]",1
"(191, 203]","(107, 119]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",60.0,4.0,673.0,10.7,13.2,19.2,15.1,76.0,110.0,191.0,136.0,"(-1, 5]",2
"(191, 203]","(107, 119]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",36.0,2.0,239.0,4.5,14.2,20.8,17.5,34.0,40.0,75.0,34.0,"(-1, 5]",1
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",47.0,13.0,565.0,12.8,8.3,15.5,10.9,42.0,75.0,124.0,218.0,"(-1, 5]",1
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",28.0,5.0,189.0,13.6,7.1,17.0,14.1,15.0,28.0,39.0,54.0,"(-1, 5]",1
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",48.0,3.0,642.0,18.1,6.0,21.0,10.5,37.0,120.0,157.0,304.0,"(-1, 5]",1
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",63.0,4.0,825.0,13.5,5.8,20.9,13.1,52.0,154.0,203.0,286.0,"(-1, 5]",2
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",61.0,26.0,1256.0,17.4,5.5,25.3,16.0,75.0,297.0,372.0,571.0,"(-1, 5]",1
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",76.0,35.0,1941.0,14.5,7.1,15.3,10.1,100.0,305.0,402.0,769.0,"(-1, 5]",2
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",77.0,72.0,2233.0,12.6,6.4,17.9,13.1,192.0,286.0,478.0,743.0,"(-1, 5]",1
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",62.0,16.0,1470.0,14.7,11.4,15.8,7.3,97.0,210.0,314.0,561.0,"(-1, 5]",1
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",48.0,3.0,892.0,16.8,24.5,14.9,7.9,68.0,118.0,184.0,375.0,"(-1, 5]",1
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",63.0,7.0,742.0,9.9,7.9,20.9,12.6,52.0,125.0,176.0,268.0,"(-1, 5]",1
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",75.0,0.0,1231.0,11.1,10.5,16.8,11.2,94.0,191.0,284.0,448.0,"(-1, 5]",1
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",79.0,0.0,1174.0,9.5,8.2,18.5,11.0,77.0,209.0,287.0,338.0,"(5, 11]",1
"(203, 215]","(95, 107]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",77.0,4.0,1231.0,16.6,6.0,18.6,15.6,60.0,214.0,272.0,300.0,"(5, 11]",2
"(203, 215]","(119, 131]",*,"(1991, 1997]",*,*,*,*,"(2009, 2015]","(17, 23]",60.0,56.0,1481.0,15.3,9.1,21.4,13.7,125.0,251.0,371.0,555.0,"(-1, 5]",2
"(203, 215]","(119, 131]",*,"(1991, 1997]",*,*,*,*,"(2009, 2015]","(17, 23]",81.0,84.0,2282.0,16.0,13.0,25.5,15.1,226.0,490.0,714.0,912.0,"(-1, 5]",1
"(203, 215]","(119, 131]",*,"(1991, 1997]",*,*,*,*,"(2009, 2015]","(17, 23]",80.0,78.0,2095.0,20.8,11.1,30.3,19.6,221.0,477.0,689.0,959.0,"(-1, 5]",1
"(203, 215]","(119, 131]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(17, 23]",60.0,64.0,1550.0,22.3,9.4,26.3,18.2,184.0,367.0,547.0,761.0,"(-1, 5]",2
"(203, 215]","(119, 131]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(23, 29]",78.0,81.0,2066.0,14.9,13.6,25.3,20.5,228.0,536.0,756.0,960.0,"(-1, 5]",2
"(203, 215]","(83, 95]",*,"(1979, 1985]",*,*,*,*,"(2009, 2015]","(23, 29]",24.0,6.0,295.0,10.2,5.4,12.7,12.4,11.0,37.0,52.0,122.0,"(5, 11]",1
"(179, 191]","(71, 83]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",16.0,0.0,232.0,9.0,8.8,16.2,9.1,1.0,22.0,22.0,106.0,"(-1, 5]",1
"(179, 191]","(71, 83]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",81.0,85.0,2339.0,10.0,0.4,8.1,0.0,25.0,168.0,192.0,1095.0,"(-1, 5]",1
"(179, 191]","(71, 83]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",51.0,9.0,982.0,6.0,0.0,6.9,4.4,12.0,66.0,78.0,280.0,"(-1, 5]",1
"(179, 191]","(71, 83]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",26.0,0.0,410.0,6.8,6.5,11.6,1.7,8.0,36.0,41.0,128.0,"(-1, 5]",1
"(191, 203]","(83, 95]",*,"(1991, 1997]",*,*,*,*,"(2009, 2015]","(17, 23]",29.0,0.0,248.0,10.9,1.3,8.8,0.4,6.0,20.0,26.0,93.0,"(-1, 5]",2
"(191, 203]","(83, 95]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(17, 23]",4.0,0.0,14.0,16.4,0.2,16.4,3.0,2.0,2.0,2.0,6.0,"(-1, 5]",3
"(191, 203]","(83, 95]",*,"(1991, 1997]",*,*,*,*,"(2009, 2015]","(17, 23]",57.0,42.0,1475.0,13.3,0.0,11.2,7.8,48.0,136.0,191.0,702.0,"(-1, 5]",2
"(191, 203]","(83, 95]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(17, 23]",78.0,74.0,2552.0,8.5,4.5,10.5,7.8,93.0,222.0,314.0,1226.0,"(-1, 5]",2
"(191, 203]","(83, 95]",*,"(1991, 1997]",*,*,*,*,"(2015, 2021]","(23, 29]",77.0,19.0,2399.0,13.1,10.6,10.4,4.2,48.0,200.0,246.0,1205.0,"(-1, 5]",1
"(191, 203]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",42.0,20.0,1027.0,11.3,4.4,9.5,4.9,29.0,74.0,108.0,492.0,"(-1, 5]",1
"(191, 203]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(17, 23]",64.0,33.0,1752.0,12.1,5.2,8.0,8.2,46.0,125.0,168.0,936.0,"(-1, 5]",2
"(191, 203]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",46.0,13.0,1127.0,25.2,0.0,10.9,0.0,28.0,105.0,133.0,565.0,"(-1, 5]",2
"(191, 203]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2009, 2015]","(23, 29]",77.0,31.0,1859.0,14.2,2.6,9.9,6.9,27.0,152.0,183.0,890.0,"(-1, 5]",1
"(191, 203]","(83, 95]",*,"(1985, 1991]",*,*,*,*,"(2015, 2021]","(23, 29]",18.0,0.0,442.0,18.0,0.0,7.9,5.9,1.0,29.0,34.0,262.0,"(5, 11]",1
